0, 2876, 4,
4.4738079299e+00, 9.7767157495e+02, 4.4419497124e+02, 2.7408332690e+06, 
3.6499331539e+00, 1.9291361853e+03, 1.1564114447e+03, 2.4032427120e+06, 
2.5726450360e+00, 1.5752392024e+03, 6.7990570765e+02, 1.7148466772e+06, 
1.1594202721e+00, 1.2086643568e+03, -6.4344352053e-06, 8.7999998699e+05, 
4.7446039164e+00, 2.5742421964e+02, 2.6306281544e+02, 2.8608190766e+06, 
3.2582071902e+00, 1.5958712801e+03, 9.3504688067e+02, 2.1157281551e+06, 
1.1594202900e+00, 1.2086643725e+03, 2.8714991729e-08, 8.8000000004e+05, 
2.7652598404e+00, 1.4868355351e+03, 7.7086442393e+02, 1.8120014733e+06, 
2.9802875535e+00, 1.8358412440e+03, 9.0871411740e+02, 1.9969634253e+06, 
1.1594192255e+00, 1.2086633584e+03, -2.7892970200e-04, 8.7999921457e+05, 
4.5252882705e+00, 7.7857379098e+02, 5.5348720753e+02, 2.7553250897e+06, 
