0, 2000, 4,
1.1594201277e+00, 4.0290912881e+01, 7.0308299983e-02, 2.5070005576e+05, 
1.1594201207e+00, 4.0290884279e+01, 7.4055381818e-02, 2.5070005224e+05, 
1.1594201115e+00, 4.0290857605e+01, 7.8402194778e-02, 2.5070004816e+05, 
1.1594201048e+00, 4.0290831743e+01, 8.3323647830e-02, 2.5070004478e+05, 
1.1594201113e+00, 4.0290801662e+01, 8.8554521401e-02, 2.5070004491e+05, 
1.1594201274e+00, 4.0290760915e+01, 9.3548224428e-02, 2.5070004737e+05, 
1.1594201417e+00, 4.0290708631e+01, 9.7960200331e-02, 2.5070004902e+05, 
1.1594201531e+00, 4.0290648200e+01, 1.0184139419e-01, 2.5070004958e+05, 
1.1594201625e+00, 4.0290582774e+01, 1.0528654724e-01, 2.5070004923e+05, 
1.1594201693e+00, 4.0290515115e+01, 1.0839320566e-01, 2.5070004789e+05, 
1.1594201723e+00, 4.0290448091e+01, 1.1137934386e-01, 2.5070004514e+05, 
1.1594201685e+00, 4.0290385344e+01, 1.1479123303e-01, 2.5070003962e+05, 
1.1594201499e+00, 4.0290332634e+01, 1.1996890699e-01, 2.5070002644e+05, 
1.1594199802e+00, 4.0290336950e+01, 1.3126033543e-01, 2.5069997518e+05, 
1.1594196874e+00, 4.0290531772e+01, 1.6080074775e-01, 2.5069989995e+05, 
1.1594203747e+00, 4.0290469153e+01, 2.0844254458e-01, 2.5070011541e+05, 
1.1594214774e+00, 4.0289663750e+01, 1.7590191589e-01, 2.5070041258e+05, 
1.1594235278e+00, 4.0289286416e+01, 1.1757028577e-01, 2.5070100063e+05, 
1.1594268016e+00, 4.0289693099e+01, 1.1808144829e-01, 2.5070200320e+05, 
1.1594297172e+00, 4.0290112364e+01, 1.1844502139e-01, 2.5070289461e+05, 
1.1594324201e+00, 4.0290505394e+01, 1.1889299868e-01, 2.5070371860e+05, 
1.1594349027e+00, 4.0290861143e+01, 1.1939106789e-01, 2.5070447872e+05, 
1.1594371884e+00, 4.0291199606e+01, 1.1992110054e-01, 2.5070517840e+05, 
1.1594392891e+00, 4.0291525716e+01, 1.2047013238e-01, 2.5070582262e+05, 
1.1594412231e+00, 4.0291833577e+01, 1.2102648951e-01, 2.5070641570e+05, 
1.1594430031e+00, 4.0292109621e+01, 1.2157967356e-01, 2.5070696135e+05, 
1.1594446436e+00, 4.0292342915e+01, 1.2211836243e-01, 2.5070746264e+05, 
1.1594461480e+00, 4.0292719562e+01, 1.2264201058e-01, 2.5070792233e+05, 
1.1594475712e+00, 4.0293128297e+01, 1.2317565399e-01, 2.5070833290e+05, 
1.1594490431e+00, 4.0292276937e+01, 1.2374712846e-01, 2.5070866001e+05, 
1.1594506470e+00, 4.0288115801e+01, 1.2436199454e-01, 2.5070887148e+05, 
1.1594522390e+00, 4.0276151182e+01, 1.2477168291e-01, 2.5070903665e+05, 
